"ll","alpha","lambda1","lambda2","lambda3"
-4666.80330267496,1.99379185411136,0.0339459861403128,0.0745692529023711,0.00763225009098512
-4669.54932031004,2.08091808597112,0.0301725659455889,0.0646664704571462,0.00735060293847747
-4669.54932031004,2.08091808597112,0.0301725659455889,0.0646664704571462,0.00735060293847747
-4667.72131119356,1.98366029520244,0.0373188076994244,0.0754868929334853,0.00919781292083873
-4667.72131119356,1.98366029520244,0.0373188076994244,0.0754868929334853,0.00919781292083873
-4667.23689031166,2.03423298530619,0.0318060173046771,0.0680657515351088,0.0086060039111315
-4667.23689031166,2.03423298530619,0.0318060173046771,0.0680657515351088,0.0086060039111315
-4667.23689031166,2.03423298530619,0.0318060173046771,0.0680657515351088,0.0086060039111315
-4667.23689031166,2.03423298530619,0.0318060173046771,0.0680657515351088,0.0086060039111315
-4667.14786037197,2.07196643106701,0.0287513880530247,0.0610778263171812,0.00655877456034977
-4667.14786037197,2.07196643106701,0.0287513880530247,0.0610778263171812,0.00655877456034977
-4667.14786037197,2.07196643106701,0.0287513880530247,0.0610778263171812,0.00655877456034977
-4666.64725508685,2.13033465649202,0.0219805075195346,0.0432233827074814,0.00666513658378012
-4667.88253502582,2.06548313427844,0.0303967531473207,0.0596578686688483,0.00743611783795544
-4667.88253502582,2.06548313427844,0.0303967531473207,0.0596578686688483,0.00743611783795544
-4667.88253502582,2.06548313427844,0.0303967531473207,0.0596578686688483,0.00743611783795544
-4667.35716018122,2.00662101291461,0.0347381321694991,0.0690032354824588,0.00915292550967084
-4667.3578390604,2.05924358017269,0.0300865632873651,0.0593686828388233,0.00846341406568232
-4667.3578390604,2.05924358017269,0.0300865632873651,0.0593686828388233,0.00846341406568232
-4666.29317143705,2.04252260925699,0.0280843103566227,0.0582613602316699,0.00854361850178989
-4665.73763409324,2.09515528155547,0.0218449733321941,0.0469338291746906,0.00650704966827906
-4665.73763409324,2.09515528155547,0.0218449733321941,0.0469338291746906,0.00650704966827906
-4665.73763409324,2.09515528155547,0.0218449733321941,0.0469338291746906,0.00650704966827906
-4665.73763409324,2.09515528155547,0.0218449733321941,0.0469338291746906,0.00650704966827906
-4666.50720042023,2.1527202658895,0.0156723937468072,0.0430312545135184,0.00603494872892928
-4665.87543078287,2.13039469335354,0.017445853926379,0.0443748631720819,0.00597059958542456
-4666.40097060892,2.12265170555511,0.016383531924746,0.0549989626185978,0.00368711972588524
-4666.48756768515,2.09249042824076,0.0241783080256605,0.0633277425936438,0.00645258257542088
-4666.48756768515,2.09249042824076,0.0241783080256605,0.0633277425936438,0.00645258257542088
-4666.48756768515,2.09249042824076,0.0241783080256605,0.0633277425936438,0.00645258257542088
-4666.48756768515,2.09249042824076,0.0241783080256605,0.0633277425936438,0.00645258257542088
-4666.48756768515,2.09249042824076,0.0241783080256605,0.0633277425936438,0.00645258257542088
-4666.48756768515,2.09249042824076,0.0241783080256605,0.0633277425936438,0.00645258257542088
-4666.48756768515,2.09249042824076,0.0241783080256605,0.0633277425936438,0.00645258257542088
-4667.05616069201,2.0127997039075,0.0314012356463204,0.0795447580949567,0.00684395541648641
-4667.05616069201,2.0127997039075,0.0314012356463204,0.0795447580949567,0.00684395541648641
-4668.8923723317,2.022228578104,0.032130859720091,0.0742203481730021,0.01077293835888
-4668.8923723317,2.022228578104,0.032130859720091,0.0742203481730021,0.01077293835888
-4668.8923723317,2.022228578104,0.032130859720091,0.0742203481730021,0.01077293835888
-4667.9224824764,2.01011376784315,0.0298514954516634,0.0718128992759206,0.00987307709067188
-4667.07014741704,2.02231770824857,0.0283366112645312,0.0609061341086573,0.00938746667340416
-4667.07014741704,2.02231770824857,0.0283366112645312,0.0609061341086573,0.00938746667340416
-4667.07014741704,2.02231770824857,0.0283366112645312,0.0609061341086573,0.00938746667340416
-4667.07014741704,2.02231770824857,0.0283366112645312,0.0609061341086573,0.00938746667340416
-4669.58525954728,1.94810458100677,0.035072652997283,0.0739252788281017,0.0107171724003934
-4669.58525954728,1.94810458100677,0.035072652997283,0.0739252788281017,0.0107171724003934
-4669.58525954728,1.94810458100677,0.035072652997283,0.0739252788281017,0.0107171724003934
-4669.58525954728,1.94810458100677,0.035072652997283,0.0739252788281017,0.0107171724003934
-4669.58525954728,1.94810458100677,0.035072652997283,0.0739252788281017,0.0107171724003934
-4669.58525954728,1.94810458100677,0.035072652997283,0.0739252788281017,0.0107171724003934
-4669.5730476411,1.98775522809964,0.0270398819963139,0.0667982323349333,0.00784513134855456
-4669.5730476411,1.98775522809964,0.0270398819963139,0.0667982323349333,0.00784513134855456
-4669.5730476411,1.98775522809964,0.0270398819963139,0.0667982323349333,0.00784513134855456
-4668.28362570278,2.06955457199476,0.0194574191420865,0.0557125936393321,0.00632798359300443
-4668.28362570278,2.06955457199476,0.0194574191420865,0.0557125936393321,0.00632798359300443
-4668.28362570278,2.06955457199476,0.0194574191420865,0.0557125936393321,0.00632798359300443
-4668.28362570278,2.06955457199476,0.0194574191420865,0.0557125936393321,0.00632798359300443
-4666.585714571,2.04895940138514,0.0232945221780707,0.0589423174281805,0.00689888734123554
-4666.585714571,2.04895940138514,0.0232945221780707,0.0589423174281805,0.00689888734123554
-4665.68909789204,2.09654354262731,0.0212759979926428,0.0535131933646598,0.00695055050431988
-4665.68909789204,2.09654354262731,0.0212759979926428,0.0535131933646598,0.00695055050431988
-4665.94073982009,2.03803862551303,0.0288355783503518,0.0607940256932458,0.00707484477900413
-4665.94073982009,2.03803862551303,0.0288355783503518,0.0607940256932458,0.00707484477900413
-4665.94073982009,2.03803862551303,0.0288355783503518,0.0607940256932458,0.00707484477900413
-4666.51068185925,2.1323932293668,0.0203937520254178,0.0406880950823188,0.00726875089840478
-4666.91207919036,2.08487574867155,0.021489623657407,0.049588913041087,0.00823887817977061
-4666.91207919036,2.08487574867155,0.021489623657407,0.049588913041087,0.00823887817977061
-4666.91207919036,2.08487574867155,0.021489623657407,0.049588913041087,0.00823887817977061
-4666.55408054386,2.09384044366348,0.0198066165835392,0.0474053549861578,0.00675416444973508
-4666.55408054386,2.09384044366348,0.0198066165835392,0.0474053549861578,0.00675416444973508
-4666.55408054386,2.09384044366348,0.0198066165835392,0.0474053549861578,0.00675416444973508
-4666.8624513286,2.06556210161493,0.0217637353935141,0.0524221609454535,0.00710340470337057
-4667.50084762651,2.12796788627671,0.0188629958370648,0.0538095386931176,0.00738684777883076
-4667.50084762651,2.12796788627671,0.0188629958370648,0.0538095386931176,0.00738684777883076
-4667.50084762651,2.12796788627671,0.0188629958370648,0.0538095386931176,0.00738684777883076
-4667.50084762651,2.12796788627671,0.0188629958370648,0.0538095386931176,0.00738684777883076
-4667.10682730609,2.1903783826014,0.0118486232575348,0.0430382310191095,0.00304460535764334
-4667.10682730609,2.1903783826014,0.0118486232575348,0.0430382310191095,0.00304460535764334
-4667.10682730609,2.1903783826014,0.0118486232575348,0.0430382310191095,0.00304460535764334
-4668.56148215225,2.15191829393735,0.0154666817909353,0.0533510764880538,0.0056779673190511
-4668.56148215225,2.15191829393735,0.0154666817909353,0.0533510764880538,0.0056779673190511
-4668.56148215225,2.15191829393735,0.0154666817909353,0.0533510764880538,0.0056779673190511
-4668.56148215225,2.15191829393735,0.0154666817909353,0.0533510764880538,0.0056779673190511
-4665.20336503202,2.14117572970627,0.0174996587562551,0.0461810796453592,0.0056356450070443
-4665.20336503202,2.14117572970627,0.0174996587562551,0.0461810796453592,0.0056356450070443
-4665.20336503202,2.14117572970627,0.0174996587562551,0.0461810796453592,0.0056356450070443
-4665.20336503202,2.14117572970627,0.0174996587562551,0.0461810796453592,0.0056356450070443
-4665.20336503202,2.14117572970627,0.0174996587562551,0.0461810796453592,0.0056356450070443
-4665.46487335006,2.15037508158067,0.0169437065985014,0.049246377750057,0.00531947936502631
-4665.46487335006,2.15037508158067,0.0169437065985014,0.049246377750057,0.00531947936502631
-4665.32303779255,2.1773174568864,0.0166521313718536,0.0455737425237075,0.0050468449865632
-4665.32303779255,2.1773174568864,0.0166521313718536,0.0455737425237075,0.0050468449865632
-4665.32303779255,2.1773174568864,0.0166521313718536,0.0455737425237075,0.0050468449865632
-4665.34023012926,2.22297140115431,0.0125169203525459,0.0359229113718951,0.00415183063724006
-4665.89434071727,2.17084962892212,0.0165526416629999,0.041041039612771,0.00639257208253209
-4667.25309055556,2.13475222434648,0.0213924543220671,0.0396746482992161,0.00745147692943518
-4667.25309055556,2.13475222434648,0.0213924543220671,0.0396746482992161,0.00745147692943518
-4667.63538738575,2.16096066311433,0.0161685198854481,0.0344861418139426,0.00667960765946455
-4667.63538738575,2.16096066311433,0.0161685198854481,0.0344861418139426,0.00667960765946455
-4667.63538738575,2.16096066311433,0.0161685198854481,0.0344861418139426,0.00667960765946455
-4667.41110137942,2.06646434769794,0.0242334564302324,0.05006172707369,0.00964199392028712
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4667.09974065665,2.109572015299,0.0196628715882839,0.044935879521582,0.00807634829865677
-4665.30075912136,2.06399732844339,0.0256048736042524,0.0614785683086005,0.00540119896234567
-4665.30075912136,2.06399732844339,0.0256048736042524,0.0614785683086005,0.00540119896234567
-4665.2327577745,2.09789726161864,0.022917081532742,0.0557757610167275,0.00468299869505088
-4665.47530808274,2.17695481955273,0.0140406926523566,0.042595529612328,0.00427825846446443
-4668.68916016005,2.21263600957927,0.0119535157767612,0.0401742571707307,0.00546192608323852
-4666.85593592098,2.02679523600719,0.0314292158386746,0.0621291096304423,0.00915599643307289
-4666.85593592098,2.02679523600719,0.0314292158386746,0.0621291096304423,0.00915599643307289
-4666.86665181906,2.00952803300549,0.0323951087963043,0.0623256174483088,0.00822671390810777
-4666.86665181906,2.00952803300549,0.0323951087963043,0.0623256174483088,0.00822671390810777
-4666.86665181906,2.00952803300549,0.0323951087963043,0.0623256174483088,0.00822671390810777
-4666.86665181906,2.00952803300549,0.0323951087963043,0.0623256174483088,0.00822671390810777
-4666.86665181906,2.00952803300549,0.0323951087963043,0.0623256174483088,0.00822671390810777
-4666.86665181906,2.00952803300549,0.0323951087963043,0.0623256174483088,0.00822671390810777
-4666.86665181906,2.00952803300549,0.0323951087963043,0.0623256174483088,0.00822671390810777
-4665.67899274116,2.06791445106237,0.0260634834563581,0.0560911739893007,0.00583758352081899
-4667.44381217447,1.96736007173662,0.0352364733343593,0.077186889314441,0.00789660870658777
-4666.87354211807,2.00039552246732,0.0330801619556221,0.0717694729269192,0.00862667373376253
-4666.87354211807,2.00039552246732,0.0330801619556221,0.0717694729269192,0.00862667373376253
-4667.28462505203,2.00982031271662,0.0309250902494938,0.0718277244857518,0.00931923543654174
-4666.81123251158,1.99396399717229,0.033604996028348,0.0766354084662545,0.00738121827033518
-4666.81123251158,1.99396399717229,0.033604996028348,0.0766354084662545,0.00738121827033518
-4666.2970561322,2.00597229448291,0.0313488553360574,0.0687865125686628,0.00684536841650121
-4666.2970561322,2.00597229448291,0.0313488553360574,0.0687865125686628,0.00684536841650121
-4666.2970561322,2.00597229448291,0.0313488553360574,0.0687865125686628,0.00684536841650121
-4666.34677164089,2.03198205037661,0.0248623015534539,0.0625621306703207,0.00596322923359501
-4666.34677164089,2.03198205037661,0.0248623015534539,0.0625621306703207,0.00596322923359501
-4666.34677164089,2.03198205037661,0.0248623015534539,0.0625621306703207,0.00596322923359501
-4666.34677164089,2.03198205037661,0.0248623015534539,0.0625621306703207,0.00596322923359501
-4666.34677164089,2.03198205037661,0.0248623015534539,0.0625621306703207,0.00596322923359501
-4666.34677164089,2.03198205037661,0.0248623015534539,0.0625621306703207,0.00596322923359501
-4666.34677164089,2.03198205037661,0.0248623015534539,0.0625621306703207,0.00596322923359501
-4666.06333928293,2.02612234594158,0.0264715034089031,0.0679033500489367,0.00597120048167112
-4666.06333928293,2.02612234594158,0.0264715034089031,0.0679033500489367,0.00597120048167112
-4667.73390705863,2.01053886073091,0.0257782324863482,0.0620093315910994,0.00577534715790824
-4667.73390705863,2.01053886073091,0.0257782324863482,0.0620093315910994,0.00577534715790824
-4667.73390705863,2.01053886073091,0.0257782324863482,0.0620093315910994,0.00577534715790824
-4666.72329203681,2.01565486450501,0.0276865790175347,0.0657078152874958,0.0077317655021913
-4666.75406262583,2.04772090500636,0.0236763590887908,0.0641841262100983,0.00694777147102156
-4666.75406262583,2.04772090500636,0.0236763590887908,0.0641841262100983,0.00694777147102156
-4666.5121731698,2.03912830109569,0.0247705771931578,0.0628360820595189,0.00716179439524718
-4666.5121731698,2.03912830109569,0.0247705771931578,0.0628360820595189,0.00716179439524718
-4666.5121731698,2.03912830109569,0.0247705771931578,0.0628360820595189,0.00716179439524718
-4666.5121731698,2.03912830109569,0.0247705771931578,0.0628360820595189,0.00716179439524718
-4666.5121731698,2.03912830109569,0.0247705771931578,0.0628360820595189,0.00716179439524718
-4666.50571254182,2.06109213449196,0.0281013965365807,0.0652459864001352,0.00723103131819249
-4665.73102577438,2.06088636107372,0.0268701754495733,0.0615764545650573,0.00692013071035043
-4666.1445332434,2.06182065812944,0.0277926126433566,0.0614362210308804,0.00732073614686702
-4666.1445332434,2.06182065812944,0.0277926126433566,0.0614362210308804,0.00732073614686702
-4666.1445332434,2.06182065812944,0.0277926126433566,0.0614362210308804,0.00732073614686702
-4666.1445332434,2.06182065812944,0.0277926126433566,0.0614362210308804,0.00732073614686702
-4666.1445332434,2.06182065812944,0.0277926126433566,0.0614362210308804,0.00732073614686702
-4666.1445332434,2.06182065812944,0.0277926126433566,0.0614362210308804,0.00732073614686702
-4666.51565298591,2.03557461389306,0.0286484104701429,0.058157440592173,0.00886584168041559
-4665.40278891599,2.11699402257036,0.020545350425605,0.0456248561449276,0.00620769952848615
-4665.40278891599,2.11699402257036,0.020545350425605,0.0456248561449276,0.00620769952848615
-4665.40278891599,2.11699402257036,0.020545350425605,0.0456248561449276,0.00620769952848615
-4665.40278891599,2.11699402257036,0.020545350425605,0.0456248561449276,0.00620769952848615
-4665.40278891599,2.11699402257036,0.020545350425605,0.0456248561449276,0.00620769952848615
-4666.04586184074,2.05498066933501,0.0279164606172942,0.0575268577779387,0.00641671181651606
-4665.85278615205,2.03799782541984,0.0256220033197888,0.0692947972410575,0.00524038205487103
-4665.85278615205,2.03799782541984,0.0256220033197888,0.0692947972410575,0.00524038205487103
-4666.61418817119,2.03503622761621,0.0279692392059257,0.07410946599513,0.00664520489032787
-4665.61521078405,2.09816365998245,0.0233225504633027,0.0602584852295543,0.00461102655503075
-4665.61521078405,2.09816365998245,0.0233225504633027,0.0602584852295543,0.00461102655503075
-4665.61521078405,2.09816365998245,0.0233225504633027,0.0602584852295543,0.00461102655503075
-4664.83265465331,2.11826509920213,0.0187100552050512,0.0500018056524818,0.00450845069025596
-4664.83265465331,2.11826509920213,0.0187100552050512,0.0500018056524818,0.00450845069025596
-4667.24911809586,2.0663463256574,0.0241001492646488,0.0489549060065226,0.009196953368445
-4667.4171415996,2.11255753197867,0.0211563788020018,0.0506308589328596,0.00892618692280435
-4667.4171415996,2.11255753197867,0.0211563788020018,0.0506308589328596,0.00892618692280435
-4668.11947405354,2.11656674558246,0.0203153463851239,0.0519053126824312,0.00896260276176872
-4666.89034106262,2.0859161959763,0.0226864666775763,0.0586011580652837,0.00813914936760199
-4666.89034106262,2.0859161959763,0.0226864666775763,0.0586011580652837,0.00813914936760199
-4666.89034106262,2.0859161959763,0.0226864666775763,0.0586011580652837,0.00813914936760199
-4666.68983092154,2.15706503976167,0.0190376700636782,0.0402951792959167,0.00748322171378672
-4666.68983092154,2.15706503976167,0.0190376700636782,0.0402951792959167,0.00748322171378672
-4666.68983092154,2.15706503976167,0.0190376700636782,0.0402951792959167,0.00748322171378672
-4666.05494170555,2.11023404667774,0.0201909129361824,0.0535741473194391,0.00694911699123101
-4666.05494170555,2.11023404667774,0.0201909129361824,0.0535741473194391,0.00694911699123101
-4666.05494170555,2.11023404667774,0.0201909129361824,0.0535741473194391,0.00694911699123101
-4666.05494170555,2.11023404667774,0.0201909129361824,0.0535741473194391,0.00694911699123101
-4668.02119603905,2.1326240114595,0.0176087537344843,0.0430674172112233,0.00816198125337832
-4668.02119603905,2.1326240114595,0.0176087537344843,0.0430674172112233,0.00816198125337832
-4668.02119603905,2.1326240114595,0.0176087537344843,0.0430674172112233,0.00816198125337832
-4672.76411406095,2.18822289637321,0.0125251674618471,0.0299423238893357,0.0072945375923437
-4672.76411406095,2.18822289637321,0.0125251674618471,0.0299423238893357,0.0072945375923437
-4667.43387067901,2.11900110663983,0.0223297820506257,0.0497240795341842,0.00900684294941084
-4667.43387067901,2.11900110663983,0.0223297820506257,0.0497240795341842,0.00900684294941084
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4667.20746464878,2.12117748735123,0.0217336504938636,0.0433605487265253,0.00887852909262522
-4668.18396715131,2.10116850002996,0.0193683318569918,0.0400583258716746,0.00537882264973844
-4668.18396715131,2.10116850002996,0.0193683318569918,0.0400583258716746,0.00537882264973844
-4665.33207830152,2.07215649220173,0.0226213665942572,0.05831562294634,0.00398169115093322
-4665.33207830152,2.07215649220173,0.0226213665942572,0.05831562294634,0.00398169115093322
-4665.33207830152,2.07215649220173,0.0226213665942572,0.05831562294634,0.00398169115093322
-4666.11124748282,2.05027290983688,0.0232379154025286,0.0568709495890122,0.00533069108133669
-4666.11124748282,2.05027290983688,0.0232379154025286,0.0568709495890122,0.00533069108133669
-4665.49872327379,2.04583706040665,0.0259016099839492,0.0623397269035774,0.00628427139755975
-4665.49872327379,2.04583706040665,0.0259016099839492,0.0623397269035774,0.00628427139755975
-4665.49872327379,2.04583706040665,0.0259016099839492,0.0623397269035774,0.00628427139755975
-4665.49872327379,2.04583706040665,0.0259016099839492,0.0623397269035774,0.00628427139755975
-4665.92073421883,2.03512883945007,0.0283447496108716,0.0639508567345794,0.00748904649319509
-4666.20941869992,2.02535456909077,0.0306692633073747,0.064161766736094,0.00719762715083765
-4665.28076347061,2.065552570793,0.0235604846942173,0.058878726633251,0.00444205771632077
-4665.28076347061,2.065552570793,0.0235604846942173,0.058878726633251,0.00444205771632077
-4665.28076347061,2.065552570793,0.0235604846942173,0.058878726633251,0.00444205771632077
-4665.28076347061,2.065552570793,0.0235604846942173,0.058878726633251,0.00444205771632077
-4665.28076347061,2.065552570793,0.0235604846942173,0.058878726633251,0.00444205771632077
-4665.28076347061,2.065552570793,0.0235604846942173,0.058878726633251,0.00444205771632077
-4666.19542740741,2.05439405174972,0.0243456221117286,0.0594419116102667,0.00359605031261396
-4666.19542740741,2.05439405174972,0.0243456221117286,0.0594419116102667,0.00359605031261396
-4666.19542740741,2.05439405174972,0.0243456221117286,0.0594419116102667,0.00359605031261396
-4665.77847981622,2.06926630790363,0.026216883902219,0.0618693856306483,0.00487497640711796
-4666.7734140141,2.1837678336903,0.0134608797953251,0.0462000814077567,0.00188113086765212
-4666.7734140141,2.1837678336903,0.0134608797953251,0.0462000814077567,0.00188113086765212
-4666.7734140141,2.1837678336903,0.0134608797953251,0.0462000814077567,0.00188113086765212
-4666.7734140141,2.1837678336903,0.0134608797953251,0.0462000814077567,0.00188113086765212
-4665.70596382295,2.07773921849541,0.0248199434220859,0.0645329521112946,0.00543141485498859
-4665.70596382295,2.07773921849541,0.0248199434220859,0.0645329521112946,0.00543141485498859
-4665.70596382295,2.07773921849541,0.0248199434220859,0.0645329521112946,0.00543141485498859
-4665.70596382295,2.07773921849541,0.0248199434220859,0.0645329521112946,0.00543141485498859
-4667.20014227633,2.05536659421973,0.0296672342181435,0.0682900761172384,0.00733778192420183
-4667.20014227633,2.05536659421973,0.0296672342181435,0.0682900761172384,0.00733778192420183
-4667.20014227633,2.05536659421973,0.0296672342181435,0.0682900761172384,0.00733778192420183
-4666.53021723398,2.06746467242952,0.0273014055644526,0.0602911310425331,0.00822659675871181
-4666.53021723398,2.06746467242952,0.0273014055644526,0.0602911310425331,0.00822659675871181
-4666.0087796673,2.09563570604327,0.0248418542419572,0.052722112715364,0.00632019227284743
-4666.0087796673,2.09563570604327,0.0248418542419572,0.052722112715364,0.00632019227284743
-4666.45558522017,2.03959445596178,0.0305183560487129,0.0630334524099366,0.00730408103145271
-4666.45558522017,2.03959445596178,0.0305183560487129,0.0630334524099366,0.00730408103145271
-4666.45558522017,2.03959445596178,0.0305183560487129,0.0630334524099366,0.00730408103145271
-4666.45558522017,2.03959445596178,0.0305183560487129,0.0630334524099366,0.00730408103145271
-4667.13079018614,2.01589009356283,0.0338322349217093,0.0664297456848308,0.00820277767866815
-4668.47510067591,2.05606434127012,0.0311877614091796,0.0694998514286395,0.00800781138130841
-4668.47510067591,2.05606434127012,0.0311877614091796,0.0694998514286395,0.00800781138130841
-4668.47510067591,2.05606434127012,0.0311877614091796,0.0694998514286395,0.00800781138130841
-4669.03743996768,1.94584857906714,0.0426286632709319,0.0930608308897646,0.00777532443907488
-4669.16422385341,1.94272851894608,0.0414219937075928,0.0979711147681781,0.00732760289069351
-4669.16422385341,1.94272851894608,0.0414219937075928,0.0979711147681781,0.00732760289069351
-4670.76738529865,1.92513367586511,0.0473922499068656,0.104525998909235,0.00632008579344657
-4670.39106939507,1.92617588367396,0.0436422491368563,0.109055126303228,0.0057411477036217
-4671.45563742395,1.89063356159944,0.0448437683344086,0.111535092976239,0.00576481440146268
-4671.45563742395,1.89063356159944,0.0448437683344086,0.111535092976239,0.00576481440146268
-4671.45563742395,1.89063356159944,0.0448437683344086,0.111535092976239,0.00576481440146268
-4670.89159571659,1.90441960022897,0.0411385018343653,0.104151629102615,0.00469638100852747
-4670.41287750062,1.94077389890286,0.0362549129958153,0.100252027772964,0.00232047275198725
-4670.41287750062,1.94077389890286,0.0362549129958153,0.100252027772964,0.00232047275198725
-4668.23092008713,2.02225179168269,0.0264741229443203,0.0726512020047373,0.00194128946325921
-4668.23092008713,2.02225179168269,0.0264741229443203,0.0726512020047373,0.00194128946325921
-4668.23092008713,2.02225179168269,0.0264741229443203,0.0726512020047373,0.00194128946325921
-4668.23092008713,2.02225179168269,0.0264741229443203,0.0726512020047373,0.00194128946325921
-4668.23092008713,2.02225179168269,0.0264741229443203,0.0726512020047373,0.00194128946325921
-4668.23092008713,2.02225179168269,0.0264741229443203,0.0726512020047373,0.00194128946325921
-4666.49410602093,2.03661645819865,0.0242585710720383,0.0631516893287087,0.00370058425489165
-4666.49410602093,2.03661645819865,0.0242585710720383,0.0631516893287087,0.00370058425489165
-4666.49410602093,2.03661645819865,0.0242585710720383,0.0631516893287087,0.00370058425489165
-4668.63278714167,2.07194300683518,0.0277116308370449,0.0593533749137435,0.00360971215944193
-4668.25868428596,2.15621644626133,0.019221246672015,0.0448532380560418,0.00295201148827467
-4666.18778212756,2.15685596957079,0.0181552278962444,0.0382612474346414,0.00546653250285987
-4665.62468736278,2.12511698145795,0.0195352211954004,0.0430021920680487,0.00599703459511378
-4665.62468736278,2.12511698145795,0.0195352211954004,0.0430021920680487,0.00599703459511378
-4665.62468736278,2.12511698145795,0.0195352211954004,0.0430021920680487,0.00599703459511378
-4665.62468736278,2.12511698145795,0.0195352211954004,0.0430021920680487,0.00599703459511378
-4665.62468736278,2.12511698145795,0.0195352211954004,0.0430021920680487,0.00599703459511378
-4665.62468736278,2.12511698145795,0.0195352211954004,0.0430021920680487,0.00599703459511378
-4665.20761218138,2.18536445956371,0.0142870560038325,0.0454435951749476,0.00320482797913638
-4665.20761218138,2.18536445956371,0.0142870560038325,0.0454435951749476,0.00320482797913638
-4666.88916273867,2.18099286037234,0.0143798964414642,0.0499162631112824,0.00202878192433449
-4666.03991783281,2.17250886009239,0.0166079132916768,0.052048804806609,0.00381904818459449
-4666.35933949524,2.15714655426244,0.0185796773921492,0.0541913092313263,0.00350266918253671
-4666.02819163594,2.0828453687329,0.025559056336813,0.0628068673654868,0.00517779729611449
-4665.97383063225,2.12587946896624,0.0220685280273338,0.0480515696397013,0.00664015589442252
-4665.97383063225,2.12587946896624,0.0220685280273338,0.0480515696397013,0.00664015589442252
-4665.97383063225,2.12587946896624,0.0220685280273338,0.0480515696397013,0.00664015589442252
-4665.97383063225,2.12587946896624,0.0220685280273338,0.0480515696397013,0.00664015589442252
-4665.97383063225,2.12587946896624,0.0220685280273338,0.0480515696397013,0.00664015589442252
-4665.97383063225,2.12587946896624,0.0220685280273338,0.0480515696397013,0.00664015589442252
-4665.6015356323,2.15357079891744,0.0193742997674513,0.0443881516819904,0.00548558643912083
-4665.6015356323,2.15357079891744,0.0193742997674513,0.0443881516819904,0.00548558643912083
-4666.34024685893,2.21216831854995,0.0156790443937743,0.0377763432540055,0.00438756228393298
-4666.34024685893,2.21216831854995,0.0156790443937743,0.0377763432540055,0.00438756228393298
-4666.34024685893,2.21216831854995,0.0156790443937743,0.0377763432540055,0.00438756228393298
-4666.34024685893,2.21216831854995,0.0156790443937743,0.0377763432540055,0.00438756228393298
-4666.34024685893,2.21216831854995,0.0156790443937743,0.0377763432540055,0.00438756228393298
-4666.34024685893,2.21216831854995,0.0156790443937743,0.0377763432540055,0.00438756228393298
-4666.34024685893,2.21216831854995,0.0156790443937743,0.0377763432540055,0.00438756228393298
-4665.29180619744,2.20779345853831,0.0137187253679216,0.0417717374737289,0.00311107774523412
-4665.29180619744,2.20779345853831,0.0137187253679216,0.0417717374737289,0.00311107774523412
-4665.29180619744,2.20779345853831,0.0137187253679216,0.0417717374737289,0.00311107774523412
-4665.29180619744,2.20779345853831,0.0137187253679216,0.0417717374737289,0.00311107774523412
-4666.25011480199,2.1708044250906,0.0178399141416777,0.0514307780307589,0.00454020670291405
-4666.25011480199,2.1708044250906,0.0178399141416777,0.0514307780307589,0.00454020670291405
-4667.12881478535,2.194491091922,0.0168492662780534,0.0492916292522724,0.00397370367197825
-4666.13600920852,2.17865931007162,0.0151417418908513,0.050797141966385,0.00377625336181906
-4666.13600920852,2.17865931007162,0.0151417418908513,0.050797141966385,0.00377625336181906
-4666.79086326157,2.11128891179303,0.0226824912750222,0.0638357576526115,0.00415111109841742
-4666.79086326157,2.11128891179303,0.0226824912750222,0.0638357576526115,0.00415111109841742
